有價證券代號,有價證券名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
731328,營邦國票4C購01,TW25Z7313286,2025/03/07,上櫃,,RWSCCA,
731329,雙鴻國票4A購01,TW25Z7313294,2025/03/07,上櫃,,RWSCCA,
731331,大綜統一53購04,TW25Z7313310,2025/03/07,上櫃,,RWSCCA,
731332,大綜統一59購01,TW25Z7313328,2025/03/07,上櫃,,RWSCCA,
731333,振曜統一53購02,TW25Z7313336,2025/03/07,上櫃,,RWSCCA,
731334,順達統一52購01,TW25Z7313344,2025/03/07,上櫃,,RWSCCA,
731335,順達統一53購06,TW25Z7313351,2025/03/07,上櫃,,RWSCCA,
731336,順達統一55購02,TW25Z7313369,2025/03/07,上櫃,,RWSCCA,
731337,精材統一51購07,TW25Z7313377,2025/03/07,上櫃,,RWSCCA,
731338,聰泰統一53購02,TW25Z7313385,2025/03/07,上櫃,,RWSCCA,
731339,大樹凱基4B購01,TW25Z7313393,2025/03/10,上櫃,,RWSCCA,
731342,振曜凱基4A購01,TW25Z7313427,2025/03/10,上櫃,,RWSCCA,
731343,湧德凱基4C購02,TW25Z7313435,2025/03/10,上櫃,,RWSCCA,
731358,鈊象元大4B購03,TW25Z7313583,2025/03/10,上櫃,,RWSCCA,
731365,凡甲國票4A購01,TW25Z7313658,2025/03/10,上櫃,,RWSCCA,
731366,中美晶國票4B購01,TW25Z7313666,2025/03/10,上櫃,,RWSCCA,
731367,富喬國票51購01,TW25Z7313674,2025/03/10,上櫃,,RWSCCA,
731368,廣明國票4A購01,TW25Z7313682,2025/03/10,上櫃,,RWSCCA,
731369,營邦國票51購01,TW25Z7313690,2025/03/10,上櫃,,RWSCCA,
731371,中美晶元富4A購01,TW25Z7313716,2025/03/10,上櫃,,RWSCCA,
731372,中美晶元富4C購01,TW25Z7313724,2025/03/10,上櫃,,RWSCCA,
731373,宜鼎元富4C購01,TW25Z7313732,2025/03/10,上櫃,,RWSCCA,
731374,博智元富51購01,TW25Z7313740,2025/03/10,上櫃,,RWSCCA,
731375,博智元富51購02,TW25Z7313757,2025/03/10,上櫃,,RWSCCA,
731376,碩禾元富51購01,TW25Z7313765,2025/03/10,上櫃,,RWSCCA,
731377,營邦元富53購01,TW25Z7313773,2025/03/10,上櫃,,RWSCCA,
731378,環球晶元富4A購01,TW25Z7313781,2025/03/10,上櫃,,RWSCCA,
731379,環球晶元富4A購02,TW25Z7313799,2025/03/10,上櫃,,RWSCCA,
731382,環球晶永豐4B購01,TW25Z7313823,2025/03/10,上櫃,,RWSCCA,
731383,艾訊國泰4A購01,TW25Z7313831,2025/03/10,上櫃,,RWSCCA,
731384,萬潤國泰4A購01,TW25Z7313849,2025/03/10,上櫃,,RWSCCA,
731385,雙鴻國泰4A購02,TW25Z7313856,2025/03/10,上櫃,,RWSCCA,
731386,大樹統一53購02,TW25Z7313864,2025/03/10,上櫃,,RWSCCA,
731387,正淩統一53購02,TW25Z7313872,2025/03/10,上櫃,,RWSCCA,
731388,正淩統一53購03,TW25Z7313880,2025/03/10,上櫃,,RWSCCA,
731389,正淩統一55購01,TW25Z7313898,2025/03/10,上櫃,,RWSCCA,
731390,良維統一53購02,TW25Z7313906,2025/03/10,上櫃,,RWSCCA,
731391,東捷統一51購02,TW25Z7313914,2025/03/10,上櫃,,RWSCCA,
731392,信紘科統一53購01,TW25Z7313922,2025/03/10,上櫃,,RWSCCA,
731393,神準統一55購02,TW25Z7313930,2025/03/10,上櫃,,RWSCCA,
731394,崧騰統一53購01,TW25Z7313948,2025/03/10,上櫃,,RWSCCA,
731395,博智統一55購01,TW25Z7313955,2025/03/10,上櫃,,RWSCCA,
731396,華景電統一51購01,TW25Z7313963,2025/03/10,上櫃,,RWSCCA,
731397,華景電統一53購02,TW25Z7313971,2025/03/10,上櫃,,RWSCCA,
731398,新復興統一53購01,TW25Z7313989,2025/03/10,上櫃,,RWSCCA,
731399,頎邦統一53購01,TW25Z7313997,2025/03/10,上櫃,,RWSCCA,
731400,營邦統一53購02,TW25Z7314003,2025/03/10,上櫃,,RWSCCA,
731401,元債20群益51購02,TW25Z7314011,2025/03/10,上櫃,,RWBCCA,
731402,台星科群益4A購01,TW25Z7314029,2025/03/10,上櫃,,RWSCCA,
731403,弘塑群益4B購01,TW25Z7314037,2025/03/10,上櫃,,RWSCCA,
731405,正淩群益4B購02,TW25Z7314052,2025/03/10,上櫃,,RWSCCA,
731412,萬潤群益51購01,TW25Z7314128,2025/03/10,上櫃,,RWSCCA,
731415,環球晶群益4A購02,TW25Z7314151,2025/03/10,上櫃,,RWSCCA,
731416,環球晶群益4B購01,TW25Z7314169,2025/03/10,上櫃,,RWSCCA,
731417,鏵友益群益4B購01,TW25Z7314177,2025/03/10,上櫃,,RWSCCA,
731418,萬潤富邦4B購01,TW25Z7314185,2025/03/10,上櫃,,RWSCCE,
731421,元太凱基51購02,TW25Z7314219,2025/03/11,上櫃,,RWSCCA,
731422,弘塑凱基4A購02,TW25Z7314227,2025/03/11,上櫃,,RWSCCA,
731424,良維凱基4B購01,TW25Z7314243,2025/03/11,上櫃,,RWSCCA,
731428,順達凱基51購01,TW25Z7314284,2025/03/11,上櫃,,RWSCCA,
731430,環球晶凱基4B購01,TW25Z7314300,2025/03/11,上櫃,,RWSCCA,
731432,精材兆豐4B購01,TW25Z7314326,2025/03/11,上櫃,,RWSCCA,
731433,金麗科元富4A購01,TW25Z7314334,2025/03/11,上櫃,,RWSCCA,
731435,智通*元富4A購02,TW25Z7314359,2025/03/11,上櫃,,RWSCCA,
731437,環球晶元富53購01,TW25Z7314375,2025/03/11,上櫃,,RWSCCA,
731438,雙鴻元富4A購07,TW25Z7314383,2025/03/11,上櫃,,RWSCCA,
731441,雙鴻永豐4B購01,TW25Z7314417,2025/03/11,上櫃,,RWSCCA,
731446,元太元大4C購02,TW25Z7314466,2025/03/11,上櫃,,RWSCCA,
731455,鈊象元大4B購04,TW25Z7314557,2025/03/11,上櫃,,RWSCCA,
731464,元太國票4A購02,TW25Z7314649,2025/03/11,上櫃,,RWSCCA,
731465,友輝國票4A購01,TW25Z7314656,2025/03/11,上櫃,,RWSCCA,
731467,智通*國票4A購01,TW25Z7314672,2025/03/11,上櫃,,RWSCCA,
731468,順達國票4A購02,TW25Z7314680,2025/03/11,上櫃,,RWSCCA,
731469,鈊象國泰4A購02,TW25Z7314698,2025/03/11,上櫃,,RWSCCA,
731470,營邦國泰4A購02,TW25Z7314706,2025/03/11,上櫃,,RWSCCA,
731473,精材富邦4B購01,TW25Z7314730,2025/03/11,上櫃,,RWSCCE,
731474,譜瑞富邦4A購02,TW25Z7314748,2025/03/11,上櫃,,RWSCCE,
731475,凡甲群益4A購01,TW25Z7314755,2025/03/11,上櫃,,RWSCCA,
731476,中美晶群益4B購01,TW25Z7314763,2025/03/11,上櫃,,RWSCCA,
731478,元太群益4A購01,TW25Z7314789,2025/03/11,上櫃,,RWSCCA,
731479,友輝群益4A購01,TW25Z7314797,2025/03/11,上櫃,,RWSCCA,
731480,加百裕群益4B購01,TW25Z7314805,2025/03/11,上櫃,,RWSCCA,
731481,弘塑群益4B購02,TW25Z7314813,2025/03/11,上櫃,,RWSCCA,
731483,立端群益4C購01,TW25Z7314839,2025/03/11,上櫃,,RWSCCA,
731484,胡連群益4A購01,TW25Z7314847,2025/03/11,上櫃,,RWSCCA,
731486,碩禾群益4B購01,TW25Z7314862,2025/03/11,上櫃,,RWSCCA,
731488,中美晶統一53購02,TW25Z7314888,2025/03/11,上櫃,,RWSCCA,
731489,元太統一53購01,TW25Z7314896,2025/03/11,上櫃,,RWSCCA,
731490,合晶統一52購03,TW25Z7314904,2025/03/11,上櫃,,RWSCCA,
731491,亞信統一53購01,TW25Z7314912,2025/03/11,上櫃,,RWSCCA,
731492,亞信統一56購01,TW25Z7314920,2025/03/11,上櫃,,RWSCCA,
731493,亞信統一59購01,TW25Z7314938,2025/03/11,上櫃,,RWSCCA,
731494,東捷統一52購02,TW25Z7314946,2025/03/11,上櫃,,RWSCCA,
731495,英濟統一5B購01,TW25Z7314953,2025/03/11,上櫃,,RWSCCA,
731496,振曜統一57購01,TW25Z7314961,2025/03/11,上櫃,,RWSCCA,
731497,博智統一53購01,TW25Z7314979,2025/03/11,上櫃,,RWSCCA,
731498,順達統一53購07,TW25Z7314987,2025/03/11,上櫃,,RWSCCA,
731499,順達統一57購01,TW25Z7314995,2025/03/11,上櫃,,RWSCCA,
731500,環球晶統一53購03,TW25Z7315000,2025/03/11,上櫃,,RWSCCA,
731501,環球晶統一53購04,TW25Z7315018,2025/03/11,上櫃,,RWSCCA,
731504,元太凱基4A購02,TW25Z7315042,2025/03/12,上櫃,,RWSCCA,
731505,鈊象凱基51購03,TW25Z7315059,2025/03/12,上櫃,,RWSCCA,
731506,群聯凱基4A購02,TW25Z7315067,2025/03/12,上櫃,,RWSCCA,
731508,雙鴻凱基4B購02,TW25Z7315083,2025/03/12,上櫃,,RWSCCA,
731509,信立兆豐4A購01,TW25Z7315091,2025/03/12,上櫃,,RWSCCA,
731512,均華群益4A購01,TW25Z7315125,2025/03/12,上櫃,,RWSCCA,
731516,順達群益4C購01,TW25Z7315166,2025/03/12,上櫃,,RWSCCA,
731520,元太元大4C購03,TW25Z7315208,2025/03/12,上櫃,,RWSCCA,
731522,信立元大53購01,TW25Z7315224,2025/03/12,上櫃,,RWSCCA,
731528,鈊象元大4B購05,TW25Z7315281,2025/03/12,上櫃,,RWSCCA,
731536,倉和元富4C購01,TW25Z7315364,2025/03/12,上櫃,,RWSCCA,
731539,群聯元富4A購04,TW25Z7315398,2025/03/12,上櫃,,RWSCCA,
731540,群聯元富4A購05,TW25Z7315406,2025/03/12,上櫃,,RWSCCA,
731541,群聯元富4A購06,TW25Z7315414,2025/03/12,上櫃,,RWSCCA,
731542,元太國泰4A購01,TW25Z7315422,2025/03/12,上櫃,,RWSCCA,
731543,旺矽國泰4A購02,TW25Z7315430,2025/03/12,上櫃,,RWSCCA,
731544,信立國泰4A購01,TW25Z7315448,2025/03/12,上櫃,,RWSCCA,
731545,精材國泰4A購01,TW25Z7315455,2025/03/12,上櫃,,RWSCCA,
731547,元太永豐4A購01,TW25Z7315471,2025/03/12,上櫃,,RWSCCA,
731549,鈊象永豐4A購02,TW25Z7315497,2025/03/12,上櫃,,RWSCCA,
731550,鈊象永豐4B購02,TW25Z7315505,2025/03/12,上櫃,,RWSCCA,
731552,亞信統一52購01,TW25Z7315521,2025/03/12,上櫃,,RWSCCA,
731553,信立統一53購01,TW25Z7315539,2025/03/12,上櫃,,RWSCCA,
731554,海韻電統一55購01,TW25Z7315547,2025/03/12,上櫃,,RWSCCA,
731555,順達統一59購02,TW25Z7315554,2025/03/12,上櫃,,RWSCCA,
731556,鈊象統一53購01,TW25Z7315562,2025/03/12,上櫃,,RWSCCA,
731557,弘塑國票4B購02,TW25Z7315570,2025/03/12,上櫃,,RWSCCA,
731558,金麗科國票4A購01,TW25Z7315588,2025/03/12,上櫃,,RWSCCA,
731559,威剛國票4A購02,TW25Z7315596,2025/03/12,上櫃,,RWSCCA,
731562,智通*國票4B購01,TW25Z7315620,2025/03/12,上櫃,,RWSCCA,
731563,鈊象國票4A購02,TW25Z7315638,2025/03/12,上櫃,,RWSCCA,
731564,萬潤國票4A購01,TW25Z7315646,2025/03/12,上櫃,,RWSCCA,
731565,雍智國票4A購01,TW25Z7315653,2025/03/12,上櫃,,RWSCCA,
731567,環球晶國票4A購01,TW25Z7315679,2025/03/12,上櫃,,RWSCCA,
731568,雙鴻國票4A購02,TW25Z7315687,2025/03/12,上櫃,,RWSCCA,
731569,譜瑞國票4A購01,TW25Z7315695,2025/03/12,上櫃,,RWSCCA,
731571,鈊象富邦4C購02,TW25Z7315711,2025/03/12,上櫃,,RWSCCE,
731575,旺矽凱基4B購02,TW25Z7315752,2025/03/13,上櫃,,RWSCCA,
731579,順達凱基4B購01,TW25Z7315794,2025/03/13,上櫃,,RWSCCA,
731583,昇達科統一55購02,TW25Z7315836,2025/03/13,上櫃,,RWSCCA,
731584,群聯統一5B購01,TW25Z7315844,2025/03/13,上櫃,,RWSCCA,
731585,營邦統一55購01,TW25Z7315851,2025/03/13,上櫃,,RWSCCA,
731586,振曜富邦4C購01,TW25Z7315869,2025/03/13,上櫃,,RWSCCE,
731587,群聯富邦4C購01,TW25Z7315877,2025/03/13,上櫃,,RWSCCE,
731588,良維元富53購01,TW25Z7315885,2025/03/13,上櫃,,RWSCCA,
731594,順達元富4C購01,TW25Z7315943,2025/03/13,上櫃,,RWSCCA,
731595,鈊象元富53購01,TW25Z7315950,2025/03/13,上櫃,,RWSCCA,
731597,昇達科中信4A購01,TW25Z7315976,2025/03/13,上櫃,,RWSCCE,
731598,大學光永豐4A購01,TW25Z7315984,2025/03/13,上櫃,,RWSCCA,
731600,群聯永豐4C購01,TW25Z7316008,2025/03/13,上櫃,,RWSCCA,
731601,大綜元大4B購01,TW25Z7316016,2025/03/13,上櫃,,RWSCCA,
731616,鈊象元大4A購05,TW25Z7316164,2025/03/13,上櫃,,RWSCCA,
731624,系統電群益4B購01,TW25Z7316248,2025/03/13,上櫃,,RWSCCA,
731626,昇達科群益4B購01,TW25Z7316263,2025/03/13,上櫃,,RWSCCA,
731627,昇達科群益4C購01,TW25Z7316271,2025/03/13,上櫃,,RWSCCA,
731628,欣銓群益4A購03,TW25Z7316289,2025/03/13,上櫃,,RWSCCA,
731631,海韻電群益55購01,TW25Z7316313,2025/03/13,上櫃,,RWSCCA,
731632,鈊象群益4B購01,TW25Z7316321,2025/03/13,上櫃,,RWSCCA,
731638,旺矽國票4A購03,TW25Z7316388,2025/03/13,上櫃,,RWSCCA,
731639,昇達科國票4C購02,TW25Z7316396,2025/03/13,上櫃,,RWSCCA,
731640,振曜國票4A購01,TW25Z7316404,2025/03/13,上櫃,,RWSCCA,
731642,湧德國票4A購01,TW25Z7316420,2025/03/13,上櫃,,RWSCCA,
731643,順達國票4A購03,TW25Z7316438,2025/03/13,上櫃,,RWSCCA,
731644,群聯國票4A購03,TW25Z7316446,2025/03/13,上櫃,,RWSCCA,
731647,弘塑凱基4B購02,TW25Z7316479,2025/03/14,上櫃,,RWSCCA,
731656,萬潤凱基4A購01,TW25Z7316560,2025/03/14,上櫃,,RWSCCA,
731657,營邦凱基51購01,TW25Z7316578,2025/03/14,上櫃,,RWSCCA,
731658,元太群益4B購01,TW25Z7316586,2025/03/14,上櫃,,RWSCCA,
731662,信紘科群益4B購01,TW25Z7316628,2025/03/14,上櫃,,RWSCCA,
731665,群聯群益4A購01,TW25Z7316651,2025/03/14,上櫃,,RWSCCA,
731667,鏵友益群益4B購02,TW25Z7316677,2025/03/14,上櫃,,RWSCCA,
731668,威剛國泰4A購01,TW25Z7316685,2025/03/14,上櫃,,RWSCCA,
731669,富喬國泰4A購01,TW25Z7316693,2025/03/14,上櫃,,RWSCCA,
731670,信紘科統一59購01,TW25Z7316701,2025/03/14,上櫃,,RWSCCA,
731671,茂綸統一59購01,TW25Z7316719,2025/03/14,上櫃,,RWSCCA,
731672,振曜統一53購03,TW25Z7316727,2025/03/14,上櫃,,RWSCCA,
731675,山富國票4A購01,TW25Z7316750,2025/03/14,上櫃,,RWSCCA,
731677,立碁國票4A購01,TW25Z7316776,2025/03/14,上櫃,,RWSCCA,
731678,伯特光國票4A購01,TW25Z7316784,2025/03/14,上櫃,,RWSCCA,
731679,東浦國票4A購01,TW25Z7316792,2025/03/14,上櫃,,RWSCCA,
731680,智通*國票4C購01,TW25Z7316800,2025/03/14,上櫃,,RWSCCA,
731681,穩懋國票4A購03,TW25Z7316818,2025/03/14,上櫃,,RWSCCA,
731692,富喬元大4C購02,TW25Z7316925,2025/03/14,上櫃,,RWSCCA,
731694,鈊象元大4A購06,TW25Z7316941,2025/03/14,上櫃,,RWSCCA,
731695,鈊象元大51購05,TW25Z7316958,2025/03/14,上櫃,,RWSCCA,
731696,雙鴻元大51購01,TW25Z7316966,2025/03/14,上櫃,,RWSCCA,
731697,威剛元富4C購01,TW25Z7316974,2025/03/14,上櫃,,RWSCCA,
731698,鈊象元富53購02,TW25Z7316982,2025/03/14,上櫃,,RWSCCA,
731699,群聯元富4A購07,TW25Z7316990,2025/03/14,上櫃,,RWSCCA,
731702,弘塑永豐4A購01,TW25Z7317022,2025/03/14,上櫃,,RWSCCA,
731704,旺矽富邦4B購01,TW25Z7317048,2025/03/14,上櫃,,RWSCCE,
731705,鈊象富邦4B購01,TW25Z7317055,2025/03/14,上櫃,,RWSCCE,
731706,元太兆豐4A購01,TW25Z7317063,2025/03/17,上櫃,,RWSCCA,
731707,順達兆豐4B購02,TW25Z7317071,2025/03/17,上櫃,,RWSCCA,
731708,群聯富邦4B購03,TW25Z7317089,2025/03/17,上櫃,,RWSCCE,
731709,群聯富邦4C購02,TW25Z7317097,2025/03/17,上櫃,,RWSCCE,
731710,波若威國泰4A購01,TW25Z7317105,2025/03/17,上櫃,,RWSCCA,
731711,順達國泰4A購01,TW25Z7317113,2025/03/17,上櫃,,RWSCCA,
731712,順達國泰4A購02,TW25Z7317121,2025/03/17,上櫃,,RWSCCA,
731714,系統電元大4C購02,TW25Z7317147,2025/03/17,上櫃,,RWSCCA,
731721,鈊象元大4A購07,TW25Z7317212,2025/03/17,上櫃,,RWSCCA,
731722,鈊象元大51購06,TW25Z7317220,2025/03/17,上櫃,,RWSCCA,
731725,群聯元大51購04,TW25Z7317253,2025/03/17,上櫃,,RWSCCA,
731729,友輝統一52購03,TW25Z7317295,2025/03/17,上櫃,,RWSCCA,
731730,順達統一59購03,TW25Z7317303,2025/03/17,上櫃,,RWSCCA,
731732,元太凱基4A購03,TW25Z7317329,2025/03/17,上櫃,,RWSCCA,
731733,友輝凱基4A購01,TW25Z7317337,2025/03/17,上櫃,,RWSCCA,
731734,弘塑凱基4A購03,TW25Z7317345,2025/03/17,上櫃,,RWSCCA,
731742,中美晶群益4A購01,TW25Z7317428,2025/03/17,上櫃,,RWSCCA,
731745,兆利群益4A購01,TW25Z7317451,2025/03/17,上櫃,,RWSCCA,
731747,順達群益4A購03,TW25Z7317477,2025/03/17,上櫃,,RWSCCA,
731748,順達群益4B購02,TW25Z7317485,2025/03/17,上櫃,,RWSCCA,
731749,鈊象群益4B購02,TW25Z7317493,2025/03/17,上櫃,,RWSCCA,
731751,群聯群益55購01,TW25Z7317519,2025/03/17,上櫃,,RWSCCA,
731759,太景*國票4A購01,TW25Z7317592,2025/03/17,上櫃,,RWSCCA,
731760,正德國票4B購01,TW25Z7317600,2025/03/17,上櫃,,RWSCCA,
731763,富驊國票4A購01,TW25Z7317634,2025/03/17,上櫃,,RWSCCA,
731764,順達國票4A購05,TW25Z7317642,2025/03/17,上櫃,,RWSCCA,
731765,驊訊國票4A購01,TW25Z7317659,2025/03/17,上櫃,,RWSCCA,
731766,系統電元富51購01,TW25Z7317667,2025/03/17,上櫃,,RWSCCA,
731768,湧德元富4C購02,TW25Z7317683,2025/03/17,上櫃,,RWSCCA,
731771,順達元富4C購02,TW25Z7317717,2025/03/17,上櫃,,RWSCCA,
731772,順達元富53購02,TW25Z7317725,2025/03/17,上櫃,,RWSCCA,
731774,良維永豐4B購01,TW25Z7317741,2025/03/17,上櫃,,RWSCCA,
731778,順達永豐4A購01,TW25Z7317782,2025/03/17,上櫃,,RWSCCA,
731779,群聯永豐4A購02,TW25Z7317790,2025/03/17,上櫃,,RWSCCA,
731784,中美晶凱基4A購01,TW25Z7317840,2025/03/18,上櫃,,RWSCCA,
731785,台燿凱基4A購03,TW25Z7317857,2025/03/18,上櫃,,RWSCCA,
731788,鈊象凱基4A購03,TW25Z7317881,2025/03/18,上櫃,,RWSCCA,
731792,力旺國票4A購01,TW25Z7317923,2025/03/18,上櫃,,RWSCCA,
731793,力旺國票4B購01,TW25Z7317931,2025/03/18,上櫃,,RWSCCA,
731794,力旺國票4B購02,TW25Z7317949,2025/03/18,上櫃,,RWSCCA,
731795,台燿國票4A購03,TW25Z7317956,2025/03/18,上櫃,,RWSCCA,
731796,雙鴻國票4A購03,TW25Z7317964,2025/03/18,上櫃,,RWSCCA,
731797,鏵友益國票4B購01,TW25Z7317972,2025/03/18,上櫃,,RWSCCA,
731798,鏵友益國票51購01,TW25Z7317980,2025/03/18,上櫃,,RWSCCA,
731799,鏵友益國票53購01,TW25Z7317998,2025/03/18,上櫃,,RWSCCA,
731800,鑫聯國票4A購01,TW25Z7318004,2025/03/18,上櫃,,RWSCCA,
731802,力旺群益4A購01,TW25Z7318020,2025/03/18,上櫃,,RWSCCA,
731803,力旺群益4A購02,TW25Z7318038,2025/03/18,上櫃,,RWSCCA,
731804,弘塑群益4A購02,TW25Z7318046,2025/03/18,上櫃,,RWSCCA,
731806,威剛群益4A購04,TW25Z7318061,2025/03/18,上櫃,,RWSCCA,
731811,力旺國泰4A購01,TW25Z7318111,2025/03/18,上櫃,,RWSCCA,
731812,天品國泰4A購01,TW25Z7318129,2025/03/18,上櫃,,RWSCCA,
731814,中美晶富邦4B購02,TW25Z7318145,2025/03/18,上櫃,,RWSCCE,
731816,旺矽富邦4A購02,TW25Z7318160,2025/03/18,上櫃,,RWSCCE,
731818,鈊象富邦4A購01,TW25Z7318186,2025/03/18,上櫃,,RWSCCE,
731819,大宇資統一52購02,TW25Z7318194,2025/03/18,上櫃,,RWSCCA,
731820,崧騰統一56購03,TW25Z7318202,2025/03/18,上櫃,,RWSCCA,
731821,富喬統一53購04,TW25Z7318210,2025/03/18,上櫃,,RWSCCA,
731822,新普統一53購01,TW25Z7318228,2025/03/18,上櫃,,RWSCCA,
731823,力旺元富4A購02,TW25Z7318236,2025/03/18,上櫃,,RWSCCA,
731824,力旺元富4A購03,TW25Z7318244,2025/03/18,上櫃,,RWSCCA,
731825,力旺元富4A購04,TW25Z7318251,2025/03/18,上櫃,,RWSCCA,
731826,力旺元富53購01,TW25Z7318269,2025/03/18,上櫃,,RWSCCA,
731827,力旺元富53購02,TW25Z7318277,2025/03/18,上櫃,,RWSCCA,
731832,鏵友益元富4C購01,TW25Z7318327,2025/03/18,上櫃,,RWSCCA,
731840,鈊象永豐4A購03,TW25Z7318400,2025/03/18,上櫃,,RWSCCA,
731844,力旺元大4A購01,TW25Z7318442,2025/03/18,上櫃,,RWSCCA,
731845,力旺元大4C購01,TW25Z7318459,2025/03/18,上櫃,,RWSCCA,
731848,振曜元大4B購01,TW25Z7318483,2025/03/18,上櫃,,RWSCCA,
731850,鈊象元大4A購08,TW25Z7318509,2025/03/18,上櫃,,RWSCCA,
731851,鈊象元大51購07,TW25Z7318517,2025/03/18,上櫃,,RWSCCA,
731857,雙鴻元大4B購01,TW25Z7318574,2025/03/18,上櫃,,RWSCCA,
731858,雙鴻元大51購02,TW25Z7318582,2025/03/18,上櫃,,RWSCCA,
731865,弘塑國票4A購04,TW25Z7318657,2025/03/19,上櫃,,RWSCCA,
731866,旺矽國票4A購04,TW25Z7318665,2025/03/19,上櫃,,RWSCCA,
731867,茂迪國票4A購02,TW25Z7318673,2025/03/19,上櫃,,RWSCCA,
731868,茂綸國票4A購01,TW25Z7318681,2025/03/19,上櫃,,RWSCCA,
731869,泰茂國票4B購01,TW25Z7318699,2025/03/19,上櫃,,RWSCCA,
731870,弘塑富邦4A購01,TW25Z7318707,2025/03/19,上櫃,,RWSCCE,
731873,茂訊統一55購01,TW25Z7318731,2025/03/19,上櫃,,RWSCCA,
731874,茂訊統一59購01,TW25Z7318749,2025/03/19,上櫃,,RWSCCA,
731875,富喬統一57購01,TW25Z7318756,2025/03/19,上櫃,,RWSCCA,
731876,鈊象統一53購02,TW25Z7318764,2025/03/19,上櫃,,RWSCCA,
731877,鈊象統一59購01,TW25Z7318772,2025/03/19,上櫃,,RWSCCA,
731879,波若威凱基4A購01,TW25Z7318798,2025/03/19,上櫃,,RWSCCA,
731880,信紘科凱基4A購01,TW25Z7318806,2025/03/19,上櫃,,RWSCCA,
731881,茂訊凱基4B購01,TW25Z7318814,2025/03/19,上櫃,,RWSCCA,
731885,雍智凱基4A購05,TW25Z7318855,2025/03/19,上櫃,,RWSCCA,
731890,群聯元富4A購08,TW25Z7318905,2025/03/19,上櫃,,RWSCCA,
731891,群聯元富53購01,TW25Z7318913,2025/03/19,上櫃,,RWSCCA,
731894,茂綸永豐4A購01,TW25Z7318947,2025/03/19,上櫃,,RWSCCA,
731895,振曜永豐4B購02,TW25Z7318954,2025/03/19,上櫃,,RWSCCA,
731913,千附精國票4B購01,TW25Z7319135,2025/03/20,上櫃,,RWSCCA,
731914,茂綸國票4A購02,TW25Z7319143,2025/03/20,上櫃,,RWSCCA,
731915,茂綸國票4A購04,TW25Z7319150,2025/03/20,上櫃,,RWSCCA,
731916,雍智國票4A購02,TW25Z7319168,2025/03/20,上櫃,,RWSCCA,
731917,廣運國票4A購01,TW25Z7319176,2025/03/20,上櫃,,RWSCCA,
731918,旺矽國泰4A購03,TW25Z7319184,2025/03/20,上櫃,,RWSCCA,
731919,欣銓國泰4A購01,TW25Z7319192,2025/03/20,上櫃,,RWSCCA,
731920,茂綸國泰4A購01,TW25Z7319200,2025/03/20,上櫃,,RWSCCA,
731921,原相國泰4A購01,TW25Z7319218,2025/03/20,上櫃,,RWSCCA,
731922,振曜國泰4A購01,TW25Z7319226,2025/03/20,上櫃,,RWSCCA,
731924,弘塑元富4A購02,TW25Z7319242,2025/03/20,上櫃,,RWSCCA,
731925,弘塑元富4A購03,TW25Z7319259,2025/03/20,上櫃,,RWSCCA,
731927,立碁元富4C購01,TW25Z7319275,2025/03/20,上櫃,,RWSCCA,
731928,茂綸元富4A購01,TW25Z7319283,2025/03/20,上櫃,,RWSCCA,
731929,茂綸元富4A購02,TW25Z7319291,2025/03/20,上櫃,,RWSCCA,
731930,茂綸元富4A購03,TW25Z7319309,2025/03/20,上櫃,,RWSCCA,
731932,千附精永豐4A購01,TW25Z7319325,2025/03/20,上櫃,,RWSCCA,
731933,威剛永豐4A購02,TW25Z7319333,2025/03/20,上櫃,,RWSCCA,
731934,茂綸永豐4C購01,TW25Z7319341,2025/03/20,上櫃,,RWSCCA,
731941,茂迪凱基4A購01,TW25Z7319416,2025/03/20,上櫃,,RWSCCA,
731942,茂綸凱基4A購01,TW25Z7319424,2025/03/20,上櫃,,RWSCCA,
731945,千附精統一59購02,TW25Z7319457,2025/03/20,上櫃,,RWSCCA,
731946,系微統一53購03,TW25Z7319465,2025/03/20,上櫃,,RWSCCA,
731947,威剛統一53購01,TW25Z7319473,2025/03/20,上櫃,,RWSCCA,
731948,茂綸統一53購02,TW25Z7319481,2025/03/20,上櫃,,RWSCCA,
731949,茂綸統一59購02,TW25Z7319499,2025/03/20,上櫃,,RWSCCA,
731950,精材統一53購02,TW25Z7319507,2025/03/20,上櫃,,RWSCCA,
731951,磐儀統一53購01,TW25Z7319515,2025/03/20,上櫃,,RWSCCA,
731952,騰雲統一53購01,TW25Z7319523,2025/03/20,上櫃,,RWSCCA,
731957,波若威群益4A購02,TW25Z7319572,2025/03/20,上櫃,,RWSCCA,
731958,南俊群益4B購01,TW25Z7319580,2025/03/20,上櫃,,RWSCCA,
731960,茂訊群益4B購01,TW25Z7319606,2025/03/20,上櫃,,RWSCCA,
731976,鈊象元大4B購06,TW25Z7319762,2025/03/20,上櫃,,RWSCCA,
731977,鈊象元大51購08,TW25Z7319770,2025/03/20,上櫃,,RWSCCA,
731980,雙鴻元大4B購02,TW25Z7319804,2025/03/20,上櫃,,RWSCCA,
731981,雙鴻元大4C購01,TW25Z7319812,2025/03/20,上櫃,,RWSCCA,
731982,雙鴻元大51購03,TW25Z7319820,2025/03/20,上櫃,,RWSCCA,
731984,威剛國票4A購04,TW25Z7319846,2025/03/21,上櫃,,RWSCCA,
